"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"465",-13.8772425014943,3.74224062301102,29.7276115713569,5.82520946924422,-81.8227541447755,8.15535385060497,16.9014768647215,15.4568561834874,21.4874534425657,41.7221385498493,18.5791943525631,-16.2219400652156,12.7723959598433,-63.3646356009569,47.9803877558449,37.4890609524674,38.1076737278502,-10.1944389281025,-19.129962312485,-22.3537530702841,54.5048095818332,46.6487172565981,37.2206060697041,47.3616582254737,2.77634451777084,-41.9553139084379,-13.710860222389,-14.9521879776759,-6.79015263512033,34.5998032519925,40.0898748446302,-6.18834093231327,-191.386027974643,3.89757032384425,0.266475826661264,8.92652382555985,38.7985345223489,39.8857210093466,1.32378989986624,-159.154659077093,-8.24455898430801,10.9055482339388,10.7860880674141,30.7119476394704,43.7282238903755,-5.91295347839047,-203.170995475838,-6.08615896024828,-3.18688312606706,-5.24771948862286,35.1123332502676,46.2540835840113,-0.473190615281879,-164.764492987368,5.20748326834177,12.4860662798784,6.91585930873845,33.5301777141911,38.157429680512,-0.471152218956153,-196.244613144939,8.06786444302104,9.45191393260502,-0.437270852428965,47.7515889193975,39.5423406414596,0.203384287286252,-132.133495987905,-4.49387750831201,1.98428843439993,10.3999862387735,35.9956251090089,24.0984682026044,-94.1889106479023
"466",5.70372572967633,27.4041958881567,5.53855348051625,-76.4854397001206,8.40096399782086,17.6641652628176,19.8702373201334,26.41935694419,40.8016694088434,18.9267245708213,-16.1661044377085,10.686967542697,-68.0783256368737,46.5982391646345,39.9463655900565,41.9580802996708,-10.0235823619341,-20.0431407927891,-30.5182958890116,52.392237894878,45.3848445286606,37.618177802035,47.1248186246924,3.08357744780472,-41.5079021221027,-17.9687563953885,-17.5870214354271,-8.05802015680735,33.0693848220068,39.8588772104391,-6.65842370538283,-191.526038096425,1.92924439555986,-1.60211161534991,8.13320845260145,39.0030913490208,39.7469758227925,1.24521088301039,-163.372083501857,-9.94859550963242,10.6943183768703,10.9352863378402,30.5602197018685,43.7499539547599,-6.42630050097775,-205.454329610618,-7.91595543613463,-4.02533918595371,-5.5088338024348,33.6374884944305,46.1743276592474,-1.66825403116097,-168.127502591298,1.6171596746219,11.8198268793656,6.29462270082325,30.7100882067775,37.9739129679644,-1.98151000226112,-199.758912007224,5.30913250503947,9.69747320680405,-1.30610296364192,46.4348803431814,39.4284183491232,0.512114481165654,-132.706127216054,-9.19293674689604,1.71939115939636,10.1277112651829,35.5246131740903,23.9920568973714,-93.6237262679235,NA
"467",26.5136731854426,5.48840655850234,-70.9551078189957,8.94198469053268,17.4247812754117,19.8679438225781,22.4329983514089,41.1426402360785,19.288791302066,-14.9717413717356,10.726143777099,-67.3973805382857,45.983726225285,38.3456891804708,40.2444328939009,-9.52442094102327,-18.7758427457495,-23.6349065957591,54.0089750819232,46.1569209856735,37.9646557630879,47.5124945518444,4.02282152399874,-42.5043900678348,-11.9765741182891,-15.5093580036259,-6.61977962083595,34.4392645565274,39.9386454393992,-5.13712938873291,-190.399402040597,5.0946093494974,-0.051292322272104,8.77196813436606,38.4199962072141,39.9554024345458,1.53988219621985,-155.676537827526,-7.15116403704338,10.2389004774082,10.8351008508652,30.4798532028538,43.7268938407256,-5.38472398145744,-204.642031725232,-1.73638072058197,-1.91030135270289,-3.15710943063515,35.2729190704124,46.1626321021513,-0.260493610629544,-164.218167898877,8.3760001522682,12.7974343272893,8.35441043882859,33.8401626583426,37.9442849947461,0.151258335217599,-194.579166871673,10.5725212411221,11.5887486824338,0.821436755270391,47.9920041844692,39.4898308472097,0.636881827029102,-129.833493083359,0.0795230708461497,2.62649112243072,11.9159573563874,37.4959095703595,24.2785256039599,-93.6555280801912,NA,NA
"468",4.97466498469061,-72.6574915010917,8.03817209761862,17.8783856740873,18.4839637608432,19.2091394691242,38.7972316581888,18.2196016686591,-15.9131290028457,10.2739355954182,-68.4534447487489,44.1481746599857,33.0820093069322,35.5171024803696,-10.1708030671622,-19.6434163806132,-32.2668203686594,51.8920919906464,45.0549639631695,34.7577468987207,46.9189197203924,2.99900504567464,-41.9169489738259,-25.8638652022648,-25.2748746933987,-20.4533593473034,15.8454586416274,38.3249890910533,-7.38422288623855,-196.364386999552,-4.93020681071538,-6.92824326238711,6.46190436100355,37.491863788719,39.24622093137,-0.0458881171628066,-169.47661218484,-7.55121468230148,10.7681079099645,10.8828442974015,30.706434258429,44.0916668640034,-6.19947206917241,-206.556891131601,-10.7989093268573,-2.31666784527261,-6.06695353715428,34.9149200047823,45.8819438050138,-2.52869482801655,-166.358792562869,6.3487988656019,12.7974343272893,7.88775333668091,31.0412922411143,38.4059208183894,-0.341973233445821,-196.137611656349,3.3790574781937,9.77628745805792,-1.50458295142072,46.3609224831666,39.411681662783,-0.171701307859766,-132.902220372485,-3.89113710143639,2.18802963762034,11.1518450162099,35.4120121591655,24.4411559366608,-93.9078680961232,NA,NA,NA
"469",-77.2238727107779,10.0187167009852,18.5592718238591,20.2310947565149,20.3645788372555,39.2821232632612,16.6074990307911,-17.7946569115527,10.9863278448353,-69.7371709013854,46.8014844157577,33.6566258968601,35.0536137727316,-13.1895337112218,-20.2608233796583,-33.0807273474998,51.3228683194593,45.0549639631695,32.3896980374202,46.4854913546735,2.81825051423957,-42.30793537712,-24.4020738113105,-24.9893356084036,-19.9558984426186,16.6578482606346,37.7493906416664,-7.56514944660537,-194.891072814516,-4.66657983221655,-6.00151312350702,4.65990170904192,36.5592120144492,38.7101879319105,0.106578591696124,-168.063120178457,-8.20733203995885,8.40400996709636,8.58465863026263,29.3118960937946,43.4390532046172,-6.80095131281926,-207.502614716949,-9.74952345310726,-2.34795141449551,-6.05197418246351,33.950972949848,46.0019686432494,-2.5852328303236,-166.440406607916,4.30725700731126,13.8342985742803,7.44520444862659,32.1951781871497,38.2886941721015,-1.53112881137557,-196.298216392633,3.11813549104198,8.54813329583681,-1.52289184234649,47.1452328984431,39.4390998928444,-0.221719108243374,-131.678177840761,-5.63906204630651,1.15574629936599,10.7245488139037,35.4774982535503,24.1130666072736,-94.2030503186405,NA,NA,NA,NA
"470",7.85123131330854,16.9387929527549,19.2921941947976,17.2564222414523,29.6968976346389,16.1126344878528,4.23090905210699,8.20194631612703,-72.9824280830818,44.1175467473345,27.2505141116076,31.6484160768945,-11.4401062219201,-17.2355893608944,-33.4441053360975,51.1431916945002,42.1302514727675,28.1202317394722,43.9574643869928,2.64910442550442,-41.7398964227875,-25.4862541783205,-27.4618748000427,-22.0409310042952,15.1757837684343,36.7810219038426,-10.1777817847728,-198.593903136808,-4.09297798746689,-6.57094949416,7.07452854015828,37.2701537449191,38.6955861909369,-0.531072001450288,-169.122866983119,-6.44052263762647,11.5981101500883,11.9407751963378,30.9881954229292,43.4150485053715,-6.68544349773551,-205.808548621714,-10.3546729416495,-1.9653254131014,-4.86207326702935,35.1123332502676,45.7764345717193,-2.16513987358423,-167.260647974917,6.66072265536709,14.5604469169374,8.30478043099411,33.4208799394613,38.148637030733,-0.0204354151290404,-195.749992040913,2.38656487255326,9.36416563443898,-1.52894133822182,47.5663323059103,39.4005919071998,-0.149250680502704,-132.450458383207,-4.28270974863909,2.0922172960515,10.9323838087028,35.5462696112223,24.3008559876303,-93.6125365108869,NA,NA,NA,NA,NA
"471",12.3850068400581,17.4857094726188,16.5432644630709,34.4756465060286,17.9712379847799,3.01259790253275,7.20157367969077,-76.5108827717028,43.3805491185713,28.3924041900096,31.9305088599248,-9.46244769223833,-18.2405944914986,-35.696137638867,49.5141684838973,41.6527545072027,27.4409633722532,44.1788595010317,2.99900504567464,-40.766212722162,-28.2163858380517,-29.0934067398955,-22.6056254808284,16.1805677295599,37.0053977247684,-7.80632475550176,-196.939430763043,-5.88629028756674,-8.00703681811743,2.92994401414379,34.7338766613431,38.4461596960088,-0.0702484756566416,-169.998387132794,-10.5580491125021,7.82240327465374,8.02284396983072,29.533465335533,43.6106013245242,-6.6667365989984,-206.348953512136,-10.5845911119966,-3.04130845464556,-5.69416319886833,35.1123332502676,46.1239263588927,-2.34284599627182,-168.360998929074,3.1169776665374,12.1399218812165,7.22673254932409,33.3721208645683,38.183807629849,-1.32499562707714,-195.912118651181,3.63910226823156,8.6613742188523,-1.35158111824015,46.9085345544902,39.501928375827,0.0913951753295157,-131.573923751083,-7.14765917039649,0.281717810238321,10.3381214306819,35.4551889164814,24.1497437605205,-94.1595857673925,NA,NA,NA,NA,NA,NA
"472",13.5197487198588,16.5981095944634,34.2031608178711,17.9712379847799,6.02108579363695,6.569717440214,-92.3194913673044,41.0382897775297,27.0760445727203,33.7292501431025,-7.92398390407498,-18.0433661911537,-32.3548797800662,51.1071469413347,42.3584179872098,28.1838576923201,45.0006034349587,4.75301087359456,-41.1736858184925,-21.219073606658,-19.4248515872169,-12.7665507453292,24.7282689797355,38.7915889817435,-5.94958055348052,-194.902001884616,0.0594574776521962,-3.55693936270511,7.43706853005557,39.255827981164,39.1068182542304,0.766564234461575,-162.900357063986,-6.70744190533357,12.0443311775778,12.1208026576912,31.1765686321414,43.6845322198279,-5.91295347839047,-205.196163879639,-8.19892198092735,-1.94507864669099,-5.25841758589562,35.4640903793993,46.0695242305968,-0.344059673099881,-164.181567165142,7.35365201798986,13.2182309451404,8.19826614962002,33.3850828859933,38.2724418816705,-0.732702779188008,-195.214519111939,6.63891034456771,9.58163114157583,-0.33979147571037,48.3850850456732,39.5018964842753,-0.239581239588056,-131.671699939005,-2.5878219834205,1.52478481261822,11.71054069478,37.6370466959572,24.1115139652122,-94.8470484267127,NA,NA,NA,NA,NA,NA,NA
"473",14.919991746517,31.9822747757763,17.6153963281293,0.802680264659702,4.39171484801598,-93.1365738426991,33.6848128960767,27.3796941035935,31.9678105359964,-7.41194919563176,-17.0951743175312,-36.243425178959,48.5540857785437,36.8938567832621,25.2801043106415,44.0494560349933,3.62799960232655,-42.2884318501956,-25.8984014371148,-25.5483896768689,-20.8359922086713,15.6779040976612,36.8758691345128,-8.07922544785325,-198.195046369472,-5.92116477158519,-5.43351782286074,6.81301565920189,37.2936735873586,38.7718355348438,-1.06645225234848,-169.570075771674,-6.41174326873607,10.9085374900722,11.3245325973909,31.3044296872227,43.779787981403,-6.4595912047272,-206.587759317809,-10.5060551071288,-1.47236505803792,-4.45371882009273,35.594926169895,45.9471974419052,-2.59532619180928,-164.659632530354,8.01407172308124,15.6529076586161,9.57485009726271,33.2907522800546,38.3700055578231,-0.694746519793334,-194.986643204242,3.09500456848966,9.54720268085809,-1.84948823709137,47.1102783885216,39.4585558654942,-0.88854149277935,-129.543703479493,-4.49589174398803,1.98196355046974,10.5970955717182,35.1177227034764,24.5528578251018,-94.1595857673925,NA,NA,NA,NA,NA,NA,NA,NA
"474",30.4584590835652,18.2778913470977,3.58205709567532,7.65625388495001,-87.0540107106287,35.4534838576611,24.4586864700442,30.6509754726402,-7.33081902270584,-17.0799727023844,-36.5272738881252,49.6310988954655,38.2998998797697,23.0046247100844,43.5307634590133,4.46939815410667,-41.4132098121227,-24.6943174841394,-24.9893356084035,-20.8634290689234,17.0600878266879,37.0498716545897,-6.58187578887718,-194.008849006045,-3.93038650978576,-6.10256510461191,7.26518563731268,37.6957797259598,38.7174259180693,0.650971905465626,-169.329320188879,-7.06494651432001,9.73227611126143,10.5036196575247,31.0223058510515,43.7481187230471,-6.28984503869445,-205.667924936586,-11.5321655690831,-4.31799125137645,-6.76376905674271,34.1399415754744,46.0250718550981,-2.16513987358423,-166.553785014774,4.43951026739725,11.3269468287164,6.52293163760037,30.9921020841709,38.3011876952113,-0.723516085956726,-197.167686394591,2.33675891561951,7.0399359410589,-1.99616177818516,46.3664020089115,39.4284183491232,0.358051735239314,-131.18193617031,-6.93961739985718,0.873737878636428,10.3565371897147,35.3770600954018,24.4190762957601,-93.3996199548593,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",15.5802245756809,5.61073132446866,1.58434238435041,-106.541701928224,30.846390975011,22.4939894304702,29.442700897214,-8.36715897165494,-16.7316271945114,-39.0380292719201,44.6562180834493,32.8413605167107,21.2423024258014,40.7062395864367,4.67956716275659,-40.5192108557354,-29.6118698410533,-32.4164178308627,-34.4218543876869,9.05917362939225,36.0578703091529,-8.06864197212851,-194.641139380343,-6.525166714104,-12.5448807819881,-4.44294073076276,20.688596280785,36.4167377958288,-0.349461886964686,-166.221567012151,-11.776563303893,6.59684098902922,8.89748876022634,31.0181505596718,43.3899472716222,-6.34845707422356,-207.322822872462,-3.96177393907738,-2.19526932829565,-4.6255908175607,36.2052579192169,46.1330276241665,-2.37074889875273,-168.036366334206,4.4088543959116,15.1553553574332,8.13462341816218,34.0030180670182,38.0197215878006,-1.59068802075112,-196.7010812782,8.81640794257832,11.2145366281612,-0.0492094408799406,47.2524541980321,39.3895248300535,-0.989837599179655,-133.371111539149,-4.41801014442332,0.927884425370068,10.3004804287027,35.3096245294737,23.6915867502167,-95.5660639604355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",1.88902306831302,3.9433541614469,-100.846943739213,30.9862437264679,22.7456465898523,27.4956910868062,-13.5559241518196,-17.8127161013918,-36.4384703787998,47.7181761182376,32.466108603027,19.6660622625587,40.4087087963116,2.98978508421403,-41.5379093679114,-28.0241717261296,-30.0341127226192,-33.6800221392069,10.1595281524956,35.7414075516357,-8.08844225204573,-198.593903136808,-4.81699036620017,-7.07553160828297,3.10779382050849,31.3171203158522,37.6532281460191,-0.317989679624864,-169.969814569898,-9.89284106499742,8.46970450730369,9.7231037061908,30.4798532028538,43.57494849511,-7.02283421754023,-207.138497850122,-7.28017367486757,-2.47195759712556,-5.13145337486616,35.4393507041625,46.303904640656,-2.5852328303236,-164.745267925113,2.68376670290967,12.7304210041966,6.82115474688486,32.9097521105777,38.1656252985159,-2.54114173816218,-196.346417108275,6.78620881294624,9.81643163361033,-0.336762908646514,46.9955602965296,39.5081472284115,-0.575165313610395,-132.648624850378,-7.65854258277331,0.979008622994498,10.3999761202246,35.1054375721535,23.9940432084224,-94.90517956718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",-3.48349721048635,-111.202513510452,29.2728263551032,20.7742293996235,27.9604481610877,-13.8903278932691,-17.7215064105112,-46.9406730964238,42.9034227358226,29.1584308546676,19.1763394556503,40.9316070266036,2.63327648247038,-41.2649613782177,-32.1667235145644,-35.8276634318012,-39.5254781755171,6.93692473302106,35.6731068018935,-8.18384379588368,-195.669142348896,-7.53031567538708,-13.8604067236907,-5.7040326654319,20.2129672152497,35.7187699657742,-0.531072001450288,-170.572617484969,-11.5241967322643,6.01816900425043,9.59088452309784,29.9524861528869,43.3737321114242,-6.6350397696429,-207.906663621173,-6.56275072558977,-3.04130845464556,-4.43883231681222,35.9845118349517,46.3546616969903,-2.41235274541682,-165.765118769596,1.40023300207069,14.4348150992745,7.40638375382054,34.1612522761132,38.1153769332974,-1.1644460751062,-197.374393541659,8.85360737991622,11.5176430431432,0.796127406049494,48.0583879950601,39.59140969163,0.397825798121501,-132.648624850378,-9.24242067530086,-0.345907855550311,10.230864812139,36.2514961328944,23.7777494613938,-93.9590109975217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",-104.660389554138,29.4325511891907,17.9411405213192,28.2684291480158,-13.6200123946498,-19.4109608329179,-50.8475744755166,42.7617083216676,31.6919915645211,18.2873882558313,39.2190724066779,3.3647336088789,-40.5394376116949,-36.4076676444505,-39.3971952650101,-44.7302015278786,2.18868394707218,32.1927974506122,-7.53705468689626,-195.835599404023,-16.8907960307008,-23.7251903922153,-15.0197213335578,19.5002433323509,35.6492597256902,0.551628583036448,-167.038540082231,-21.0397551877894,-1.65998266085979,-2.33337905675983,12.7755648804187,41.664089448799,-7.81985518762408,-211.186931223928,-15.0684060179526,-8.4517221958439,-7.73649254201324,34.4443404121695,45.723965320831,-1.84138497446725,-170.532560029934,4.73144885572826,14.1352790376652,8.06390223936335,34.6634924247799,38.2101920922599,-1.17484438794012,-196.796684388901,2.69569149036378,9.88484310496949,-0.130980751604044,48.4979089099664,39.4347435068801,-0.331089973983628,-132.694256795491,-1.64708454645255,1.16187818073183,11.3418410092645,37.6442724295352,24.1762163076673,-93.7922115639936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",43.4513500479235,28.8900009072558,28.7333750761203,-13.2308606235331,-16.7126320359396,-22.09744067873,54.8288385628828,48.2017933458224,32.6804982634551,46.0075179950052,4.77601196719658,-39.6759167885567,-11.0906837665143,-14.2539813728627,-6.06199460266394,31.8852023186709,39.5841418625869,-6.49504134360272,-191.654883099078,2.77055564399806,0.0657457659409183,8.5471038895437,38.2458136554003,39.5680768966333,1.24521088301039,-159.017614991228,-6.03667359801062,11.1041264826274,11.000206779078,29.7103102154578,43.813631232881,-5.91295347839047,-204.595748229807,-5.91429694525365,-3.04130845464556,-5.40946260833337,33.4682071765945,46.2371290530499,-0.718272947430195,-164.843006077184,5.92671854888406,11.9903683484001,7.15876116974068,31.408274853974,38.1367658680191,-0.274201461622809,-196.513340877583,6.31619207751674,8.98177626169709,-0.890467461044917,46.8281529162523,39.6200001133922,0.400189246183561,-131.859054616164,-4.83910311578718,1.24666088545529,10.5076374807242,35.4298342510846,24.3722079212586,-93.7086431226766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",21.4254500366683,28.7727200287155,-11.5019268202074,-17.8127161013918,-29.7361245690335,50.0729882632533,28.4590858481686,18.3522285569682,43.416559082834,2.63327648247038,-40.1740514885,-22.5959478818473,-18.2851658312893,-8.80582130910723,29.7599326594449,38.9853935815725,-6.55532443780429,-195.9311166441,0.890656130753371,-3.80613456174373,6.78670651624853,38.2366698425537,39.3645356984548,1.01945267696869,-160.456218099348,-9.49453888698336,10.2796590938845,10.479945841625,31.0987678422888,44.0090459163134,-5.91295347839047,-206.321303631752,-9.99029854630762,-4.96630870720399,-6.5678848771697,33.9644603341741,46.0034081549671,-1.24338633261603,-164.377895049224,2.40333348401541,10.725072393071,6.40193343938698,31.1844065552061,38.148637030733,-0.645018920890629,-196.009988895867,3.63264397807123,7.72195757597875,-1.91667048579286,46.5623391670968,39.4666116714575,0.431088668054348,-131.830431462653,-8.07601254581077,-0.0120428987582833,10.0068502576183,35.1683928141325,24.1173711735404,-93.5497045937334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",18.8887061271247,-13.4234463460607,-16.466741534503,-25.9489713139689,48.9375855215682,27.623289836775,15.4414526858096,37.9968648967747,2.52239032574542,-40.2561177065393,-17.6832321440753,-17.4960808360883,-10.0435549102976,20.0060463550669,38.2808326501468,-7.01600937636846,-194.023394347287,2.20534176592327,-3.31458313996942,7.10031150025256,38.4624137198319,38.7255945922832,0.842388210773482,-161.778703039717,-8.41941240782026,11.6154638365466,11.4187910999009,31.5152731072011,43.335099497186,-6.34845707422356,-206.481422486165,-6.87824092272401,-2.83137558467274,-5.24771948862289,35.4011788617301,45.8313161144903,-1.15952795335524,-165.550107737765,4.85636429532735,13.267946043377,7.36250300649403,33.5537369640788,38.148637030733,-0.841894307520999,-196.395459557706,5.372449652418,8.90595314509221,-1.19972502291475,47.6295066118657,39.4284183491232,0.358051735239302,-133.04437878642,-6.66501429584154,0.916643611567698,10.6330096746819,35.8490790650288,23.7777494613938,-93.7722384492831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",-13.5581946496428,-16.607947648533,-28.3898472181535,49.572835786759,23.8873453836078,17.1640758782714,38.6948701821753,2.90554985676818,-39.4411264528793,-26.681992859904,-26.2730750773168,-13.6629414275689,11.051464526682,36.5872021526988,-7.47915647029529,-196.242146648765,-7.54725241327409,-7.73565158346724,5.7408794971095,35.4503704820722,38.6304065849114,-0.254532024834077,-171.17465118645,-7.31696249928542,8.81594909973205,9.64573216172171,31.0211213808068,43.7230122269846,-6.58520205636021,-207.147253645577,-11.0609024236583,-2.20761312091488,-5.41091593475533,34.6479331747882,46.1390165002287,-2.4876973981557,-165.709482213592,5.28571898744819,12.3794573200898,6.85622171961613,31.7609209094994,38.3801261510049,-1.4867198243436,-195.150672759951,2.61610792939091,7.07479375124779,-2.01397800183318,46.8370975624551,39.545643188815,-0.499730865013476,-132.454333658948,-3.62853439503609,1.42910615187538,11.0580663048274,35.5321122950979,24.6214765733083,-93.8844430430164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",-16.5896082459087,-21.2697455889312,47.501044989767,24.0458861088468,16.9364753768769,40.8361677535392,8.93525244172273,-39.6042652939284,-11.9377037997135,-15.2675162631972,-8.56831922903469,27.141807792554,38.6719542000547,0.783897031675288,-190.490228986443,3.44847943229565,-0.626376954603853,7.43706853005557,38.9366170634241,39.2568134470729,4.62551141915409,-155.548668474732,-6.0572085977248,10.7882690243243,12.9473900795178,31.368630289412,43.7099406411076,-2.39306690863255,-203.004880804972,-3.34949195254992,-2.22933314475638,-2.81982668275013,35.8693313013429,46.1615794195737,0.76736951990341,-163.909031478351,7.07380963143957,11.9572803038952,7.63285538869222,33.9477114716107,38.1080888035917,-0.710407271992957,-195.425381867366,7.03665153256343,9.03179547508592,-0.931714023831356,47.2118084209008,39.3583462316942,-0.266903550878437,-130.725054918849,-5.31428616272409,-0.733965856754614,10.0310403352343,34.9897427804955,23.7735733896425,-94.0617739312267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",-40.7635500935169,46.9763319676171,21.5672633732022,15.011829843266,34.2221516490671,10.166635582372,-36.4949482113938,-34.0311526479751,-35.4495041057908,-34.4276725616124,-4.41434145196552,26.5345251633036,1.79710294256545,-191.256614093827,-17.979977423043,-23.6191699762427,-12.5811373968682,16.246595060696,34.5765306464677,6.80337063192874,-167.914537888732,-30.3494120862631,-7.01696239210312,-4.44106693909639,10.714710117305,39.4228294931603,1.44585095846632,-207.906663621173,-31.3131963103963,-22.5643266287492,-23.1547296086192,18.7295546570368,45.2349891903451,4.99625609649154,-167.479226610583,-16.2495449797888,-0.656913927492764,-6.46185233789195,19.1937977392579,40.3429929456173,4.75173317064638,-198.092503407937,-17.3913453024623,-4.15713331945103,-14.6897341888176,36.9402299626763,41.8072304526049,4.88995629679343,-127.976051254535,-30.86582051329,-13.1400347337659,-2.43564434244947,24.597186116625,27.8279822506243,-85.2412207912905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",52.8433580056075,25.9780595817534,16.6038297274606,35.7963479426661,9.92544008039786,-36.6348626135199,-9.04713827682651,-13.9523301695638,-8.6761935998881,16.5534906834458,37.9064388404781,0.157861295003555,-187.910003002544,4.00281689348146,-2.52130259701983,8.02355194477184,38.898064308285,39.458983068185,3.75121801792469,-153.658801664479,-1.76310479548962,12.2205372806061,13.5544504590086,31.6314823702986,44.1100507550104,-3.74532218262304,-205.028371181612,-4.771775769879,-2.85951690626041,-4.46912408016548,35.9445802465757,46.1078849983601,0.0159052657496979,-163.321006928764,7.35133032445024,15.1055433891374,8.6855766350053,33.4208799394613,38.3306846832764,-1.0251581718196,-195.658534891192,5.85078700476629,9.49670939409487,-0.934723495264297,47.5885336846334,39.4768623248799,-0.742993547573876,-131.307687721567,-4.72280062467467,1.11564398897386,10.8533309588472,35.7357282533566,24.0936639354443,-95.4780021906532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",17.1828522328639,14.4409762395199,38.6948701821753,10.5732766006421,-36.4949482113938,-32.3189849239375,-43.4190372720486,-39.6160125793141,-3.30145112521606,32.1927974506122,2.0165460274937,-190.65425237607,-12.4833848711875,-14.0187615916577,-4.38461862266375,21.0414624617009,35.9651884936772,8.54593343876001,-165.489542417167,-16.5833967515578,5.21592466201769,9.02888219188553,28.9020771055405,42.7817212236983,0.190449050071272,-204.922880877102,-6.90932416496601,-3.55319385373838,-4.3964940922281,36.0094723787108,47.5848354352741,3.0903225153635,-163.052139917164,0.957844310522442,14.9426200583296,8.10694257490917,34.7872942630123,38.4602224866048,0.64491724154604,-196.537102371229,10.4445623198508,12.3896518190464,3.08370760769935,48.6063005103542,40.2780943309578,0.844845383653627,-130.028250530844,-8.61191259089131,-0.998247037516649,10.1206738144096,37.6331708235398,23.9495252127655,-94.7579660116835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",1.74315541835237,33.5301427830558,10.4951073063249,-33.5241801827134,-40.7945289583191,-67.4736056307988,-82.0742965737286,-12.7884828526433,29.3636613069579,3.50411718743292,-189.756246329438,-21.1330930913547,-21.7492147389709,-21.7720996800808,5.23849540638787,32.0337972519828,8.83601189368201,-165.795693561848,-30.7520552864003,-8.74524701001654,-4.9403343406136,9.01223669650863,39.4228294931603,1.46528340514511,-209.61614001659,-30.1582499151908,-22.7471999690195,-23.2160418170456,17.8945816150002,44.0609107505272,4.96602660532512,-171.757944853748,-16.1088574888594,-0.833800385404457,-6.85847219467734,19.6953259867099,38.6689918340527,4.26708746272351,-197.630796748062,-17.0405371036718,-4.65601593745237,-15.6676042621448,37.2129214942767,42.4608159134591,5.25272073327359,-130.312338052456,-30.7570910251413,-13.2278301005822,-2.22798979510613,23.0733511162051,27.9251615818531,-84.0887670937334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",32.7436222097168,9.64016717698858,-34.6673923740568,-35.4194829115219,-62.1315719313213,-80.9430687159501,-14.7238597767195,25.2424141498955,2.81285901960279,-189.136882000034,-16.5642683473957,-17.226098999067,-16.5358225290453,3.13528250543214,29.9331812091566,8.5636938396619,-159.54283899367,-22.3648030640828,0.17195859552965,2.3949521337144,15.2597642274039,41.0655394791889,0.653275790679715,-207.900051693255,-15.8151644221398,-9.80136280521685,-7.17982815222464,34.7376694145592,45.2508250875312,3.24935409232264,-164.742364811685,4.39603055832468,13.9221476092123,9.02724446207317,34.42478381851,38.8570206594704,2.40434249016271,-194.986643204242,1.88947669599292,10.360363744872,-0.539333180568297,49.042752127811,39.6071747486946,1.22654437490844,-128.535587184532,-4.37926226656447,0.979008622994498,11.6306648696124,37.1204759571328,24.7962112678268,-92.3538444304302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
