"","h=1","h=2","h=3","h=4","h=5","h=6","h=7","h=8","h=9","h=10","h=11","h=12","h=13","h=14","h=15","h=16","h=17","h=18","h=19","h=20","h=21","h=22","h=23","h=24","h=25","h=26","h=27","h=28","h=29","h=30","h=31","h=32","h=33","h=34","h=35","h=36","h=37","h=38","h=39","h=40","h=41","h=42","h=43","h=44","h=45","h=46","h=47","h=48","h=49","h=50","h=51","h=52","h=53","h=54","h=55","h=56","h=57","h=58","h=59","h=60","h=61","h=62","h=63","h=64","h=65","h=66","h=67","h=68","h=69","h=70","h=71","h=72","h=73","h=74"
"453",30335.9283,32334.31125,21790.605825,11718.6525,12510.61875,13274.55135,19102.599,24001.488,31230.8829,26550.6795,11703.915,12300.2397,12613.15125,15403.473,20509.551,31913.055,29197.9782,11325.285,12193.78995,12772.689525,13230.405,20115.189675,32981.6763,29641.3128,11211.75675,12180.58425,12547.1385,13344.993,20010.427875,33458.614875,29684.178,11188.58625,11963.5488,12462.95925,12791.6505,19599.975,33143.5503,28200.7359,10959.417,11119.4046,11952.923625,12286.5282,19237.70115,32832.76275,27572.256,10849.518,10920.69,11716.0902,12104.24715,19256.990625,32466.9879,27819.03825,10355.337,10918.9575,11494.049175,11978.145,19137.4272,31861.089,27125.6283,10115.947575,10460.3913,11401.155,11882.41785,19113.17985,31681.6515,27527.58,10184.018625,10846.404225,11559.001725,11640.294,19122.719625,31559.256,27573.1245,10104.855975
"454",32851.44,22316.0508,11900.331,12699.2808,13734.387,19754.026875,25741.918125,32721.426,27267.5592,11591.433,12310.4835,12843.390375,15931.0125,20720.718,33045.80625,28129.13325,11396.42325,12189.36465,12521.9628,12882.9015,19917.46665,34565.3028,29607.957,11345.0292,12321.1845,12878.119125,13298.04405,19850.5854,35239.473,30045.09375,11299.25025,12328.588125,13047.923475,13281.8508,19465.6095,33837.0912,28854.7704,11026.25325,11512.4805,11931.580125,12060.084375,19220.851125,33161.3352,27922.8357,10721.28825,11035.9719,11660.3766,12120.80625,19306.782,32924.036925,28013.061375,10837.749375,11028.71025,11818.0215,12028.02075,19284.723,32713.335,27192.141,10415.61,11005.959375,11613.24,12037.2372,19186.04475,32230.599975,27672.0354,10354.4514,10999.784475,11613.24,12007.8648,19284.723,31879.6299,27566.658,10536.903,11297.23875
"455",22352.544,11834.4834,12742.10325,13926.033,19503.288,25244.514,33351.9471,27906.876,11597.7105,12324.825,12944.02005,16634.3985,20771.4807,34430.08545,28892.581875,11205.8343,12214.8594,12863.6046,13955.4144,20079.6867,35233.515,29701.53225,11144.91375,12072.753,12547.495125,13368.3345,19943.479125,35620.1928,29712.76695,11277.189,11632.34925,12376.719,12717.1035,19469.4588,33801.8049,28346.652,10578.502125,11002.5522,11971.209375,12053.03625,19101.897,32847.849,27654.0588,10524.8565,10842.3522,11721.9366,12015.3186,19367.363925,32829.7455,27863.769825,10171.089,10797.1812,11461.41,12109.8465,19219.0878,32418.189,27445.89825,10136.286,10602.1116,11494.5642,11957.31,19233.088875,31901.51385,27519.183,10208.8053,10870.20675,11581.1685,11946.2382,19206.696375,31707.632925,27600.6825,10218.4659,10984.413375,11598.7266
"456",11738.980125,12652.74,13821.543,20041.85025,26914.869,33259.293225,24711.618375,11944.0548,12596.71905,13249.6776,19504.36125,24001.488,34701.0687,28275.0615,11603.0835,12419.7705,13240.386225,15976.1745,20758.49775,35114.2317,29645.5563,11505.0627,12094.941375,12436.63875,13569.7896,20023.781625,35330.121,29684.178,11571.7653,11838.87,12249.9756,12478.4325,19445.373,33823.872,28839.5649,10818.822375,11092.92975,11933.38575,12179.9133,19088.980875,33112.638675,27898.5483,10935.9315,10918.053,11730.906,12175.2693,19253.36025,32829.7455,28371.906,10398.310875,10968.6339,11577.465,12252.5325,19158.562125,32359.73895,27143.17965,10413.637875,10922.121,11587.95,12259.12725,19018.1007,32015.358,27702.756,10379.5938,11174.72625,11653.452,12301.1001,19150.606125,31882.79205,27519.183,10546.66305,11198.45925,11711.55375,12355.0308
"457",12610.4553,13712.274,20025.378,26273.295,33311.372625,23684.740875,11721.5613,12474.0729,13099.4415,19473.075,23502.295125,34764.7275,28259.8524,11575.40625,12463.6896,13243.284,15620.607,20720.718,35038.4238,29554.9425,11546.396775,12365.028,12668.805,13816.018125,19941.76125,35430.9228,29338.243875,11665.79325,12335.3685,12998.1555,13483.6326,19463.216625,34024.771575,27975.58425,11200.9338,11625.9975,11962.144125,12358.2285,19183.1517,33319.64025,27649.6956,10928.0088,11090.8305,11727.095625,12118.5963,19284.723,32865.1272,28075.3506,10867.4757,10974.9195,11675.1015,12119.05125,19230.399,32712.0876,27422.909775,10613.556,11096.3754,11733.5331,12118.734,19118.4111,32015.358,27675.85455,10595.2158,11422.2015,11765.52,12176.0865,19195.38,31729.64175,27603.281925,10586.0628,11545.5915,11810.6055,12419.213625,19213.695
"458",15148.0638,20151.27045,28865.125575,33807.3993,23642.6094,11888.991,13024.5921,13826.862,19731.573,24436.404,34759.7523,28564.85925,11534.842125,12448.728,13165.6185,16878.6774,21171.715875,35001.153,29538.2727,11549.2716,12441.843,13133.1663,15498.28125,20709.2241,35605.98,29607.957,11585.7189,12333.321,13000.824,13957.268625,19737.5265,33835.4649,28429.011,11256.67125,11534.67,11950.956,12031.59285,19238.4882,32974.9407,27802.1106,10716.45525,11015.73,11575.5975,12051.3528,19230.399,32829.7455,27882.923625,10849.518,11003.41125,11757.519,12129.56775,19224.486,32471.333325,27393.552,10509.3423,10953.846,11652.864525,12162.663,19057.629375,32022.0162,27661.608,10621.503,11487.6009,11919.065625,12162.663,19225.47825,31957.065675,27572.2821,10613.4462,11475.8667,11869.530075,12280.555125,19202.0814,31697.24805
"459",20071.5219,29518.803,33633.44775,23177.016,11999.15775,13070.7945,13666.4631,19367.5401,24646.43025,34364.6955,28810.8045,11759.1345,12748.6296,13457.863125,16755.4008,21309.6627,34830.907875,29617.939125,11612.15325,12624.88275,13237.2738,15717.952125,20699.84025,35469.873,30081.6495,11573.4717,12431.4975,12963.999375,13844.7198,19743.48,34160.5053,28482.26895,11014.52445,11572.60905,12034.87425,12181.779,19361.0304,33358.1013,28001.60415,10570.35375,10991.844,11694.51,12101.1894,19316.3301,32946.156,27895.5927,10849.518,10921.8294,11709.40725,11958.56325,19237.5324,32824.2294,27411.719625,10236.213,10863.682875,11480.139,11940.732,19158.7491,32430.067875,27661.608,10237.2417,10918.73925,11523.60135,11961.828,19284.723,32015.358,27473.506875,10236.213,10994.373,11634.96285,12161.853,19244.7738,31602.87765,26840.43
"460",26273.295,33260.94,23734.616625,11933.094375,13038.732,13826.862,19731.573,23718.86415,34750.782,28690.1442,11693.90925,12584.6577,13475.484,16174.51875,21012.7995,35152.2513,29557.7235,11605.1589,12383.145,13199.857875,15386.704875,20664.6849,35469.873,29358.0315,11641.7007,12107.9529,13000.824,13794.948,19644.111,33915.62475,27708.23565,11190.1725,11469.41505,11907.6021,11903.67495,19225.488375,32946.156,27606.73725,10648.68255,11015.73,11543.99175,11905.27335,19259.2755,32706.5553,27684.5634,10802.3922,11384.55,11780.50725,12005.735625,19226.754,32419.4355,27343.679625,10171.089,10857.925125,11457.4896,12084.5844,19045.2465,32027.7105,27661.608,10309.07115,11179.7433,11613.24,11978.145,19257.2532,31902.201,27519.183,10270.802025,10999.4535,11547.570375,12057.3531,19226.3895,31688.580375,26930.343375,10485.9036
"461",33029.451675,22225.176,11957.769,13102.857,13770.131625,19853.70075,25649.7408,33447.858525,28312.092,11668.7925,12610.6308,13457.343375,17424.183375,22787.74485,34367.9265,29586.46725,11498.022,12312.2295,12683.60775,14949.495,20584.75815,34815.8736,29684.178,11368.1727,12246.122025,12916.891125,13574.9034,19822.4253,33821.98875,28966.6854,11040.84,11628.387,12311.757,12657.87,19339.8705,33255.7155,28001.186325,10894.0626,11037.087,11944.46925,12429.7785,19336.9356,33021.4725,28346.652,10793.44575,10909.983375,11661.9804,12379.743,19228.5765,32793.084,27393.552,10332.5058,10873.96425,11613.24,12436.3719,19119.1779,32126.392125,27811.6335,10629.3735,11441.77875,11852.66925,12539.1267,19227.66525,31758.420375,27530.5581,10704.069,11401.3116,11869.7895,12616.0119,19213.410375,31588.056,27123.15825,10951.3575,11429.25795
"462",23299.56,12065.5773,13315.0446,13823.81775,20131.4754,25135.25175,34181.865,28469.583,11895.9516,12930.3378,13522.2885,18461.0205,24001.488,34827.813,29614.72725,11535.3747,12489.53445,13184.8992,16361.82855,20940.070725,34968.16575,29866.177575,11333.8296,12259.486125,12762.806625,13962.9528,19906.76385,33834.6135,29038.9392,11197.575,11693.3868,12037.1751,12243.43215,19380.132,33538.752,27934.9317,10803.57075,11059.956,11764.4643,12034.37025,19275.669,32946.156,28340.8119,11030.585625,11127.4641,11803.9275,12082.159125,19248.47145,32806.4634,27452.8116,10247.7033,10920.5091,11415.067425,12162.663,19127.521575,32508.91125,27915.766425,11189.64375,11720.9781,12020.36625,12026.58705,19285.081875,31865.190075,27605.946825,10296.13275,11071.5471,11551.464,12290.153625,19157.822325,31673.70675,27235.516275,11242.1655,11714.288175,12038.0823
"463",12072.753,13334.122125,13926.843,20468.230875,29518.803,34164.207,23620.001625,12178.74015,13256.1549,13788.28575,19480.2975,25065.657,34175.2581,28649.23425,12209.8248,13158.693,13665.024,17998.24725,22796.5995,34770.6567,28950.739875,12109.79025,12688.6581,13456.319625,15943.0356,20583.6498,33938.546625,28923.571125,11325.285,11662.88625,11890.535625,12028.67775,19701.189,33533.72325,28033.83,10724.913,11037.843,11742.7203,11958.399,19445.373,33170.769,28388.9745,10901.8737,10952.6877,11742.50025,12023.196525,19227.66525,32815.25865,27519.183,10536.94575,11125.284525,11745.6498,12071.7702,19183.7421,32542.063875,27886.329,10764.619875,11426.4162,11899.64925,12204.799875,19254.6144,32180.6763,27661.608,10660.9824,11499.786,11865.6225,12307.4091,19223.41275,31958.0919,27402.7473,10721.997,11584.4634,11962.539,12537.9414
"464",13649.97375,14969.835,20720.718,27381.6585,34111.233,23832.09,13189.58775,13829.1921,14866.5735,19243.494,24416.3538,33964.542,28803.517875,12877.1046,13618.3086,13829.3217,17203.1733,21589.01775,34750.782,28619.70975,12686.787,13102.857,13794.948,15907.89105,20720.718,33445.98,28371.1095,12184.7085,12460.473,13284.864,14851.782,20032.5825,33278.4828,27938.1096,11556.8532,11783.61,12130.794,12494.8737,19537.959375,33161.121,28981.6965,10776.83175,11149.992,11874.195,11968.219125,19181.6901,32847.849,27509.6952,10944.686925,10918.13985,11669.902875,12164.6925,19142.217,32821.983,27789.544125,10849.518,11394.3555,11945.0754,12377.367,19239.6708,32109.2865,27661.608,11016.13905,11456.226,11962.0476,12572.16525,19241.217,31770.5139,27393.552,11077.326,11474.5914,11932.0407,12543.6708,19163.4741
"465",16426.8765,21151.735875,26864.831925,33782.4675,24621.42825,13428.0225,14503.8492,16057.1322,20136.39075,24415.83,33928.526025,28427.637825,12313.9008,13238.62245,13891.8645,17859.17025,22858.89525,34758.237375,28326.6045,11728.1358,12460.1445,13394.807325,15807.96,20608.3656,34061.110875,28352.6298,11251.490625,11641.392,11955.7161,12187.9944,19572.8967,33390.934425,27774.67725,10757.431125,11024.829,11683.1241,12053.80305,19357.9893,32919.9408,28199.2482,10906.687125,11024.829,11765.52,12122.0577,19248.03675,32713.335,27236.16675,10638.738,11031.2928,11731.797,12162.663,19069.4709,32171.5719,27702.057375,10757.431125,11383.038,11912.254875,12142.6965,19227.66525,31792.6845,27636.5385,10540.475325,11388.384,11834.32275,12325.446675,19194.2307,31637.088,27332.8974,10785.37005,11383.038,11954.2851,12484.236375,19138.635,31592.8269
"466",20720.718,27753.06375,33885.297,23898.67875,13392.1134,14370.7311,15218.9064,18871.488,24801.4656,33783.70815,28413.98055,12608.30025,13620.606975,14260.968,17157.126375,21436.812,34704.3447,28543.739175,12510.7425,13038.732,13712.1255,15707.85075,20701.09035,33953.4756,28263.268575,11672.802,11908.2258,12097.6605,12473.2035,19648.364625,33538.752,27788.0229,10977.7599,11231.388,11784.8925,12013.515,19402.668,32946.156,28658.1564,11078.3853,11050.96725,11745.84375,12148.60275,19240.603875,32871.8925,27441.2961,10822.2372,11120.92875,11760.903,12439.1106,19097.768925,32554.231875,28053.925875,11164.8753,11469.696525,11991.756375,12657.87,19284.723,32270.616,27964.386,10856.777625,11357.4996,11936.6955,12636.0594,19230.399,31539.2157,27400.3227,11270.385,11413.8018,11990.611575,12576.1086,19165.4667,31500.876375,27390.015
"467",28093.50675,33903.28575,23149.7919,13313.0142,14412.5127,15219.342,19893.8835,24658.614,33632.832825,28121.8419,12602.76975,13565.42505,14425.074,17614.434375,22069.719,34546.896,28242.4023,11850.9399,12595.9428,13518.2817,15620.607,20549.311875,33624.423,28462.296375,11079.88605,11697.8175,11936.64195,12217.912425,19622.304,33060.38085,27680.632875,10623.438,11059.956,11702.950875,12128.35725,19335.5505,32847.849,27820.785375,10796.517,11107.3221,11759.0562,12162.663,19248.4917,32550.18075,27368.321175,10202.5251,10894.8186,11498.76,12132.5625,19101.9186,32103.4662,27644.8959,10397.85525,11342.538,11728.1592,12086.0685,19293.934725,31595.731425,27481.1697,10253.304,11119.630725,11686.01175,12268.7325,19210.901625,31499.6625,27062.0802,10313.325,11308.4559,11752.02675,12191.6016,19093.233375,31506.05025,26873.90325,NA
"468",34087.5756,23380.31925,13445.1549,14333.3415,15482.198925,20720.718,25641.2358,34078.3704,28352.1033,12666.607875,13651.0056,14915.259,19118.25045,23815.6794,34750.782,28448.6931,12678.346125,13175.7111,13794.948,16428.1122,20781.70155,33983.1045,28344.9672,12454.0092,12686.787,13485.38355,15683.058,20149.4925,33766.979625,28249.21035,11745.58725,11820.153825,11999.2914,12311.155575,19563.921,33376.887,29322.405,10836.825975,11041.8363,11752.7598,12123.022275,19123.7193,32801.832,27540.347625,11111.351175,10938.2616,11823.115725,12199.6665,19201.509,32829.7455,27868.867425,10627.9101,11342.538,11787.8787,12597.3657,19150.4061,31751.807625,27626.556375,11078.0703,11347.587,11960.082,12653.506125,19235.7126,31755.996,27423.411975,10723.158,11359.37655,11853.97335,12598.07175,19052.226,31547.10375,27399.2436,NA,NA
"469",23998.67325,13155.59205,14214.501,15150.369375,20424.378375,25438.0878,34750.143,28812.321,12566.039625,13755.03525,14206.69125,18954.084375,23986.8612,35702.9694,28595.499525,12756.362625,13331.6091,13794.948,17024.391,20951.3925,34046.429625,28423.058625,12309.3675,12657.87,13429.6902,15531.6609,20337.543,33823.872,28108.77525,11716.0776,11717.710425,12230.456625,12494.844,19736.53425,33326.0217,29168.5995,10902.93615,11334.37725,12055.84425,12366.999,19346.949,32987.6109,27625.3092,11006.114625,10941.606,11821.446,12380.3505,19158.92325,32847.849,27877.406625,10859.592375,11207.671875,11844.513,12386.574,19186.8534,32128.0992,27641.539125,11107.9863,11502.054,11962.2393,12468.4866,19227.0078,31771.852425,27279.2853,10903.57065,11479.2606,11910.9825,12585.2985,19134.954,31595.1273,27127.4283,NA,NA,NA
"470",13472.486325,14497.336125,15328.693125,21221.5383,29453.8707,34956.35595,23424.9147,12959.110125,14018.022,14923.4382,20784.2895,25244.514,35151.15375,27876.162375,12791.193975,13380.818625,14529.250125,18099.45,21941.1369,34105.687875,28309.604625,12416.64525,12908.268,13663.1205,15807.85875,20653.91325,34645.4145,28461.726,11651.87025,11780.65755,11920.7025,12354.822,19741.2363,33538.752,29283.913125,10724.913,10939.1292,11613.24,12073.7277,19355.159925,32951.934,27473.1183,11066.8014,10900.701,11688.809625,12162.663,19238.9445,32713.335,27963.2277,10592.51175,11113.220925,11734.5105,12162.663,19230.399,31650.0615,27590.3955,11191.8645,11399.42025,11962.9521,12369.148875,19239.2334,31748.8788,27370.2186,10763.5743,11370.5037,11883.2535,12571.88445,19087.60275,31499.0559,27293.9733,NA,NA,NA,NA
"471",15292.1448,15671.795625,21404.4444,27451.787625,34181.865,23722.911,13100.3325,14303.9583,15120.2538,20458.05525,25140.32775,34527.348,28115.1315,13007.061,13826.9727,14649.1344,18270.49095,21854.4588,33983.1045,28115.1315,12686.787,13073.49585,13726.341,15620.607,20580.6087,33899.7096,28304.02305,11852.6085,11939.40675,12452.37975,12854.349,19821.556575,33385.014,29379.1806,11139.79365,11406.3471,12129.9363,12328.2351,19288.270125,32946.156,27521.667,11089.8585,11015.73,11781.561375,12162.663,19115.6517,32770.2366,28078.356375,10994.67,11428.0614,11872.4715,12171.5703,19219.464,32062.87125,27605.520225,11048.254875,11487.8115,11942.0541,12524.32395,19207.060875,31672.5903,27267.00975,11059.281,11580.76575,11962.539,12589.65,19125.705825,31588.056,27084.649725,NA,NA,NA,NA,NA
"472",16425.04365,21390.378075,27565.947,34181.865,22987.0413,13189.5315,15585.044625,15745.755375,20834.134875,24475.99275,34042.075875,28068.23475,12686.787,13390.6905,14471.9647826087,18083.428875,21532.73895,33368.61015,28196.5158,11994.4152,12094.3458,12624.805125,14027.6556,19997.0523,33315.8562,28109.817,11187.0585,11447.48025,11874.195,11963.7378,19608.811425,33105.840075,28606.8267,10751.8077,10883.9124,11589.498,12040.7715,19262.9817,32713.335,27418.1031,10850.6142,10898.5365,11732.9895,12096.729,19134.954,32130.2241,27641.0664,10513.875375,11287.8045,11748.14145,12169.2024,19191.90645,31875.4485,27540.44145,10704.312,11372.06925,11822.83695,12176.004375,19207.071,31777.515,27278.52255,10588.6359,11436.402375,11779.4331,12164.0724,19135.3455,31699.900125,27240.73605,NA,NA,NA,NA,NA,NA
"473",21820.7709,28496.3994,34330.1463,24263.452125,13496.999625,15651.25875,17709.5052,20747.3832,25126.551,33880.5666,27842.774625,13059.520875,14089.9185,15843.942,18814.599,21905.121375,33762.744,28419.1632,12457.4265,12714.4863,13528.2213,15714.2835,20622.92625,33985.52325,28423.7073,11856.51225,11654.9226,11954.25,12350.1897,19716.6825,33717.3633,29332.575,10722.0132,11024.4591,11694.51,12018.402,19230.399,32882.175,27543.12075,11081.9826,10848.0006,11643.291,12072.2049,19178.3565,32851.0809,27691.085925,10438.928325,10971.1233,11571.9759,12186.4347,19161.572625,31863.437775,27519.183,11110.638375,11376.399375,12000.7215,12476.7324,19220.830875,31983.24555,27027.9585,10785.57795,11383.308,11927.9871,12655.47375,19024.060275,31588.056,27025.65,NA,NA,NA,NA,NA,NA,NA
"474",29134.81035,34054.08075,23583.6225,13036.1454,15158.3445,17237.1807,21581.9055,25612.902,33854.976,27839.16,13086.729,13794.948,15490.929375,19387.5687,22108.194,33467.970375,28244.35575,12338.2845,12657.87,13531.293,15456.69945,20566.078875,33514.6815,28024.6824,11633.670225,11728.881,11896.24455,12270.99375,19734.203475,33144.4035,29306.3778,10787.82975,11170.0134,11802.7719,12067.760025,19241.231625,32829.7455,27460.485,11184.885,11152.215,11900.78865,12344.929875,19150.72605,32713.335,27889.2693,10844.58375,11533.806,11962.539,12606.35175,19182.969,31872.5415,27722.651625,11197.575,11691.7425,12018.00375,12652.2135,19230.399,31588.056,27220.8546,11037.8079,11512.0116,11960.082,12604.88925,19057.7934,31464.41625,27080.586,NA,NA,NA,NA,NA,NA,NA,NA
"475",35178.214275,23087.413125,13893.31575,16737.5736,18467.50725,22143.213,26059.158,34181.865,27756.33075,13327.39575,15157.4598,16861.3947,19831.3245,23214.0195,33394.34025,28065.798,12824.8677,13410.0225,15049.229625,16947.7515,20890.17,33982.195275,28084.9518,11924.1225,12441.033,13398.1911,15620.607,20475.07065,33478.164,28968.215625,11262.57075,11558.00205,12014.58825,12068.487,19363.745925,32847.849,27609.157125,10425.6963,10925.283375,11662.4493,11957.8032,19112.4225,32779.171125,28044.390375,10848.0627,11035.8405,11756.286,12056.3181,19270.4805,32146.945875,27679.122225,10454.6511,11166.696,11788.59825,12443.193,19242.747,32015.358,27478.62225,10777.539375,11505.7233,11967.561,12618.04275,19241.2305,31816.877625,27426.32325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",23997.735,13560.2946,16276.086,18430.1595,22071.315375,26778.2535,35818.538625,28013.391,13078.2168,14318.856,16955.6085,20228.2245,23330.505375,33986.3346,28269.2619,12667.76775,13168.76265,14966.177625,16742.6892,20993.55975,33988.421475,28461.726,11732.914125,11836.4355,12429.56475,13527.2889,20076.89625,33467.664375,29376.07155,11072.7675,11326.248,11905.70625,12162.663,19300.46535,33056.143875,27592.5978,10758.4785,10954.863,11718.837,12101.36625,19051.794,32847.849,27700.045875,11043.8325,11351.2545,11924.3745,12256.03575,19225.117125,32447.7036,27646.03575,10687.4235,11342.538,11822.4801,12503.7945,19205.0865,31883.9004,27393.552,11112.012,11499.786,11954.28645,12657.87,19164.96585,31709.35755,27331.04025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",14608.7415,17115.273,18887.7285,22634.5428,26606.60325,35924.0184,27991.70325,14084.8983,15637.512375,17786.061,20351.53755,23125.7862,34111.233,28214.7462,13077.666,13755.4848,15620.607,17343.25425,21015.8739,34018.4205,28182.9402,12036.636,12586.455,13559.967,15714.2835,20699.830125,33538.752,29441.664,11237.142375,11629.60875,11923.1433,12254.926725,19369.2924,32936.3658,27661.608,10686.5325,11015.73,11641.631625,11999.18025,19033.785,32792.4927,27806.7519,11189.493,11129.562,11849.481,12027.4119,19240.74,32012.0676,27741.93525,10450.386,11128.5738,11688.9939,12253.0725,19178.65215,31575.447,27393.552,11275.4925,11653.65495,11976.849,12434.328,19219.5045,31555.42425,27327.7935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",16585.1172,18845.0739,23443.947,26492.855625,35838.75375,28393.42005,14459.391675,15676.324875,17149.964625,20575.377,23796.2583,33854.976,28069.837875,13497.3,14116.977,16203.303,18228.1374,22152.906,33815.0376,28198.80675,13084.4214,13676.9364,14755.0059,15854.6565,20722.2138,33177.546,29057.11245,12195.927,12579.7275,13495.71375,15260.0571,19954.08405,33302.31975,27956.2995,11539.513125,11594.135475,12009.2166,12287.8728,19257.561,32609.6685,28305.56475,10811.4534,11168.523,11765.3364,11935.66275,19211.260725,32015.358,27688.041,11156.4216,11333.933775,11798.2332,12149.389125,19228.390875,31806.5247,27398.925,10491.537375,11478.548475,11828.6244,12162.663,19119.03075,31528.28745,27226.5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",15101.346375,20315.8935,26321.135625,35716.005,27751.8141,11703.56715,12371.4,13004.8794,16951.167,21138.5232,33360.552,27897.3675,10992.22875,11570.6835,11874.195,12693.888,19738.12185,33487.3764,27800.3043,10883.585925,11047.018275,11731.797,12162.663,19460.277,32946.156,28184.3361,10684.2213,11000.2563,11737.28205,12297.2958,19218.82275,32713.335,27364.163175,10621.503,11015.73,11749.82625,12470.841,19075.4865,32250.0474,27710.272125,10675.80945,11447.514,11881.17,12530.325375,19234.0899,31730.3622,27661.608,10741.31325,11447.514,11887.722,12543.28605,19169.5752,31574.69775,27300.5829,10821.002625,11468.70225,11939.92245,12594.5955,19069.6113,31514.6916,27303.9804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",22448.4912,26306.604225,35170.6536,28013.391,12435.768,13673.9241,17961.64425,20559.0501,22152.906,34111.233,27996.859575,12130.6545,11978.928,12181.38075,13089.9537,19933.7355,33506.332425,28207.911375,11094.0165,11475.027,11957.625,12164.4639,19525.8213,33021.4725,28340.874,11032.6347,11102.2785,11805.894,12054.382875,19151.9802,32713.335,27519.183,11030.2605,11221.524,11878.95375,12377.8224,19158.4125,32418.189,27661.608,11075.657175,11612.0925,11978.0235,12571.2216,19230.399,31847.702175,27614.6505,11048.99535,11605.9635,12008.63745,12605.99175,19218.2733,31564.90215,27297.212625,11155.1013,11614.8816,12006.73665,12645.5904,19133.8686,31488.8337,27198.121275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",29957.0994,35776.751625,27693.3465,12072.753,13984.88625,18171.486,21291.9885,24274.7631,34150.0806,28013.2506,11644.549875,11899.0161,12319.9515,14907.69,20163.9186,33651.19485,28026.06885,10946.85435,11420.6895,11917.395,12120.003,19731.573,33080.544,28484.7768,10924.3053,10936.9818,11682.0792,11981.5146,19382.506875,32847.849,27533.5677,10718.1711,10993.286925,11731.797,12108.52125,19219.4721,32391.3375,27784.2555,10797.2775,11281.338,11855.09655,12138.3927,19230.399,31910.000625,27650.6109,10849.518,11457.0504,11924.1612,12354.246,19230.399,31588.056,27440.150625,11009.46465,11507.02875,11923.1955,12512.8206,19219.5045,31525.038,27409.255875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",35819.2548,27726.92235,12306.7215,13810.905,19109.462625,20858.229,24001.488,34015.845375,27850.473,12534.9615,12787.87635,12725.16075,16576.46775,20717.235,33796.8315,28237.5585,12038.53185,11909.40705,12091.7862,12713.2335,19762.225425,33446.4939,29507.17275,10813.2228,11283.4026,11915.91,12067.96725,19249.819425,32920.972425,27593.3844,11137.624875,10926.603,11749.98825,12249.711,19110.2976,32816.6181,27800.9307,10748.552625,11396.90475,11919.886875,12465.90405,19158.426,32114.0466,27534.48525,11165.54625,11687.358375,12020.103,12541.176,19193.1822,31859.9865,27370.6749,10696.053375,11447.514,11866.48515,12574.645875,19006.758,31543.2927,27231.9768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",27722.561625,11624.229,14378.3235,19069.6581,20915.5392,23163.1515,31903.4133,27883.0566,11076.0399,11673.3258,12154.79115,13577.868,20036.1375,31198.5135,27689.290425,10807.701075,11123.5275,11874.195,12026.6073,19560.51,31818.4344,27806.8716,10686.2904,11039.3415,11480.48775,12007.17,19254.290625,31626.1476,27221.2434,10364.29425,10928.925,11461.163625,12020.7699,19102.2921,31774.34385,27612.55125,10545.633,11451.8178,11820.49875,12066.4215,19243.005975,31868.3934,27560.11275,10658.709,11441.223,11892.582,12452.781375,19252.64565,31786.1766,27167.05845,10870.0488,11698.722,12003.50925,12680.4366,19220.5575,31572.142875,27138.15225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",13492.794375,14522.031,19691.9613,21400.168275,25752.59595,31472.013375,27262.035,13262.148,13717.188,15049.881,19458.6786,24001.488,30879.9108,27762.341625,13206.34125,13665.2166,14442.1785,16495.4718,21067.653825,31091.8662,29152.4319,13133.96505,13242.6171,13773.675375,15620.607,20720.718,30440.421,27661.608,13168.6047,13102.857,13727.863125,15233.481,19431.05355,30420.252,27986.097375,13192.459875,13092.56055,13624.2405,14761.6641,18548.145,30139.9758,27808.927425,13459.5,13100.0166,13513.662,14875.855875,18475.1685,30151.371375,26843.373,13507.35885,13139.4987,13666.793625,14707.5345,18198.2349,30137.1165,26353.0071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",12915.18,18584.5509,20999.29995,25136.2845,31556.51325,27289.98,10790.0235,11540.1348,12166.86825,15551.109,20286.234675,31395.3705,27443.3454,10745.650125,11332.998,11798.9595,12034.200375,19495.407375,32110.112475,27601.2306,10253.617875,10862.1081,11400.4287,11961.1836,19117.431,32043.8187,27403.029,10506.926475,10996.2954,11645.0082,12006.6651,19121.3433,32014.963125,27551.0268,10514.13885,11042.3196,11685.778875,12162.663,19173.798,31967.9919,27581.8635,10794.67425,11382.75,11892.9366,12363.91155,19215.0189,31937.104575,27235.6614,10808.998425,11483.917875,11893.8006,12534.93,19139.8464,31802.55075,27229.5216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
