"","date","h.1","h.2","h.3","h.4","h.5","h.6","h.7","h.8","h.9","h.10","h.11","h.12","h.13","h.14","h.15","h.16","h.17","h.18","h.19","h.20","h.21","h.22","h.23","h.24","h.25","h.26","h.27","h.28","h.29","h.30","h.31","h.32","h.33","h.34","h.35","h.36","h.37","h.38","h.39","h.40","h.41","h.42","h.43","h.44","h.45","h.46","h.47","h.48","h.49","h.50","h.51","h.52","h.53","h.54","h.55","h.56","h.57","h.58","h.59","h.60","h.61","h.62","h.63","h.64","h.65","h.66","h.67","h.68","h.69","h.70","h.71","h.72","h.73","h.74"
"224",2019-04-14,-6.63050729990749,-6.64325287732361,14.6638773705635,30.0115392422933,-12.6711619989464,-19.8506073308694,-322.723299763258,19.425375025111,39.0341173052573,39.7844633192192,44.2750788624686,14.3192589106611,-25.0255164786296,-41.2143975589186,6.40916704317712,33.3551735221425,16.5412285669826,-45.5051613463989,-8.89424382163855,-39.5572996077596,-1.7378921838696,-12.5883048956837,-13.7321873532471,-10.3964432743813,-11.6294352450452,-10.1058215266274,-22.9418282010107,-19.7063249022598,-2.09692784783505,-17.8561441448157,6.12946770458535,-1.5261436682011,-12.9636452081811,-2.89505501479282,-3.28784370224962,-19.4169747692766,-9.00604098945822,-3.85036054430785,3.26868203321364,-19.4880613018114,-27.021506296143,-13.66388771533,18.9895077084007,-11.1020348502994,-14.5407909888416,-16.0946476893856,-39.14031753968,-43.6845850798009,-42.1284720823967,-14.2040449184034,-13.7809371135568,-20.1578442665647,-17.9361688347947,-14.6077654913148,-45.5485414930361,-18.379952469438,5.51598825216236,2.95469382554347,-12.1498518906545,-8.60154962514995,-11.3047177542374,-39.3583321044669,-34.0309637277542,-0.672013776895193,-4.64124680037331,-9.34748541459579,-1.38651918401293,-18.4913909354743,-31.2802522061822,-49.454268842763,3.66726346773193,3.3623768693691,-4.862973742582,-5.91081097712363
"225",2019-04-15,-0.117479763098515,19.9604599146471,34.3211688371034,-5.72655585521223,-12.4569422950573,-296.994449297146,24.5918505249562,42.8770560510516,43.6326743494012,47.8144936795155,19.758005263566,-17.0824709863218,-32.3592862691484,12.5728707737181,37.678578957312,22.036321492945,-36.0102856987896,-1.78191457677803,-30.4346478658556,4.82883948837635,-4.96714295835975,-6.14547582225104,-2.93624729913155,-4.14040733904814,-2.71246798405728,-14.6798906407161,-11.7601349959344,5.00079725724935,-9.77855634043418,12.6446072360752,5.4708777279032,-5.17167036447318,4.20798753523226,3.75764945073805,-10.897189998852,-1.3358335199164,3.54702240498225,10.1119352191742,-11.0278113054809,-18.0209870911895,-5.70285248122215,24.916771468947,-3.08172581767859,-6.17322250614587,-7.66990102065274,-29.0349757430553,-33.2414507599965,-31.9144826672146,-5.64047469462508,-5.36014620908278,-11.1614337611501,-9.16321605715076,-6.07564714741205,-34.7051571338808,-9.65709665362573,12.7723096366753,10.3131887425574,-3.54947620404855,-0.325774017909461,-2.81640343882163,-28.7231015260654,-23.9112997830844,7.24186783485288,3.48292657307858,-0.763952107621,6.52318631022656,-9.24028469934761,-21.02362253916,-37.8990540286184,11.4141561023043,11.0400214936258,3.55810120635965,2.54341900098859,-1.46331368292977
"226",2019-04-16,20.0167566322733,34.3829503873131,-5.6291691055426,-12.3570732878844,-296.53467644254,24.6687661826654,42.9462847176939,43.6744923862443,47.8729227836197,19.8350081875477,-16.9739846752625,-32.2008998923892,12.6531312009101,37.7565073705277,22.1081183067595,-35.871869691416,-1.68032127834283,-30.3087660768087,4.94638954804117,-4.86673755006316,-6.00866180407668,-2.8519501367466,-4.03041437689772,-2.60599022959451,-14.5647970261397,-11.6177921222658,5.09532664779723,-9.6328330149491,12.7195096368498,5.57435952466223,-5.05859307804708,4.30781421964836,3.88393358687188,-10.7825703960079,-1.19741599192442,3.63344056670866,10.2137978161386,-10.9041621446756,-17.8934501846654,-5.56008526122995,24.9972664435216,-2.93695513891083,-6.074006053787,-7.54374177622743,-28.8863036350302,-33.0923352533283,-31.7312343402684,-5.52315192220398,-5.20811971360081,-11.053274655702,-9.03110373631837,-5.94934390476551,-34.549216448332,-9.50054563695101,12.8725423435933,10.4460522845561,-3.44473550485408,-0.200494120743302,-2.69002207936888,-28.5691293862253,-23.7296288976179,7.35202726173757,3.62962381372317,-0.65814844230704,6.64351274253687,-9.10180108917312,-20.8742002350845,-37.6915669525514,11.5227714659544,11.1786568386433,3.66308059492022,2.67262044889054,-1.33078245190375,-42.3326374907126
"227",2019-04-17,18.396719998037,-31.4737105887613,-39.9326836406241,-391.449955202041,6.0476344816932,29.3494762945348,29.122956098857,34.7205486541119,-0.424412995131759,-46.6248301422236,-64.9043196483584,-9.58642522871684,22.4244431740913,1.3005160691183,-71.1667691849186,-28.2008639023597,-64.3960441044954,-19.3344211409522,-32.4178917031069,-32.9755491564326,-31.102809178981,-31.9014964520479,-30.204576901784,-45.4683166084506,-41.0360167014144,-20.6135230810147,-38.4109883357875,-11.9737278784067,-20.4977191154196,-34.1790175984588,-22.2906323056888,-22.2340179021784,-41.7030945771088,-28.5875284230062,-24.4299154326163,-15.3182336654486,-42.5608792239169,-51.6372452322213,-35.1124358562876,3.44284037370294,-31.6437472452371,-37.8500461788943,-39.0186334835232,-66.7472887805209,-72.2934416782298,-69.7007826459312,-36.72711099804,-35.4183974037883,-45.254236134837,-41.8527545639677,-37.9589171735487,-75.3058330057286,-41.9746673938595,-13.6217350519774,-16.0145978064487,-36.1774895954394,-31.2069139719939,-34.5796037349326,-68.5976005365206,-61.4610527007929,-21.6022998146812,-25.6524469817847,-33.3660720781096,-23.0356172594046,-43.9071627398547,-59.5319937023148,-80.842667453221,-16.8791032433878,-16.5585739200858,-28.4661385489923,-29.0984040934452,-34.5214003089243,-89.0680603864804,-43.9757298244942
"228",2019-04-18,-60.9180948070399,-71.2269163116813,-502.607751561699,-14.8388456877793,13.3859511373528,13.4161440018042,19.5537696046809,-23.6798850251868,-80.532004121571,-103.461037735517,-34.8617092459764,4.30446696480044,-21.2503573461846,-112.373075427726,-58.8709644019048,-103.672246316501,-48.1524245106949,-63.9730132314004,-65.0563989846588,-62.1552234373685,-64.6734312113515,-62.357980204001,-81.3438003000225,-76.184166024697,-50.2849602900596,-72.872117747139,-39.3570331177231,-51.3723131167827,-68.3549174666538,-53.3985658172242,-53.6465234783014,-77.66122874237,-61.6021150331478,-55.8229311956894,-45.7670658397482,-79.9846105330683,-91.3937730071298,-70.8912330173581,-21.8124330470103,-66.4723984877577,-73.7029878287262,-76.8187249686408,-111.830064205978,-118.818720055159,-115.974319366585,-73.5623742390372,-72.3111892180194,-84.1717389569614,-81.5460574753329,-76.3487569234075,-124.029857598448,-81.812164764753,-45.1296577171811,-48.5396026350816,-73.7373987432958,-68.9660994099284,-73.0994468400552,-116.797732058653,-108.052848739409,-56.2896979740543,-61.880440938245,-71.2092246880147,-59.4290723574872,-86.2484446706934,-106.416755294013,-134.477189788856,-51.153860349841,-51.0989556012324,-65.9450412929388,-68.3260566671658,-75.1844010097703,-146.155266705986,-87.8377138824763,-36.4741178964395
"229",2019-04-19,-6.68360531235868,-276.471565171801,28.6266059474177,45.9016826359636,46.1277347270274,49.7679811862865,24.2264516706797,-10.8927838509587,-25.3147393493117,17.1855934182962,41.0735176104161,25.7855443495088,-31.0219606605928,4.040822225007,-23.3401210145699,10.039243861602,0.731137321334625,-0.201598755641901,1.93678540460362,-0.159375209918642,3.31946160857685,-8.26763839357844,-5.47138359181088,10.3026476817786,-3.46433516622624,16.9140655643406,9.23091583130354,1.16411380018455,9.70978556761586,9.31949285174849,-4.53944700867928,4.64659768522832,8.40886926318561,13.8263770349721,-4.17119861012542,-11.0633127408469,0.566112339242352,29.3352887169571,3.15999031564774,-0.659037614282197,-3.05442133345462,-20.8713354978349,-25.1845483670088,-23.8911215812751,0.736407782630023,1.17894152249816,-5.21845199195659,-4.31544873944285,0.795457276254536,-26.3559189090168,-2.82162011061562,18.1697250491119,16.0150025245239,2.14440358503967,4.28393824906485,3.99844423809544,-20.5501781355988,-16.0001646272403,13.1216377364454,9.76453336725078,4.93011946788263,10.9618360175023,-1.83537803224047,-13.1570203047171,-28.8869579717549,17.1630784565896,16.9637387717049,9.15448291526843,7.32054730846615,5.56675970936201,-33.0359828212852,-1.79222352601364,26.2641929955982,23.8680562676147
"230",2019-04-20,-252.89029131241,33.0687159892285,49.2869575411478,49.4736908135872,52.9099737428074,28.9135725790439,-3.74168278289918,-17.2350227403963,22.4945628670347,44.8692231946327,30.5291283721382,-22.581762855705,10.1530646809213,-15.1601067146127,16.0045037587713,7.27709954917072,6.43661356561408,8.38768959576601,6.47643320043276,9.6551302106435,-0.889051354272664,1.71545475833196,16.3817119080143,3.5794423235421,22.5318999047799,15.4107655308545,7.82210569355106,16.0281453525502,15.6641520435232,2.73658074044488,11.3124112136142,14.7692120814278,19.8508022823879,3.03668166035526,-3.08877296773604,7.70453088271018,34.382510619608,10.106319041442,6.51465334978202,4.3380691401883,-12.2873455632551,-15.9682651300441,-14.771440533152,8.00701848789941,8.44722181040702,2.47176534862543,3.35734993276077,8.02141150831439,-16.8239025826971,4.93387831317756,24.3121090726979,22.3446420343312,9.47431711746436,11.4980770259154,11.1656071793336,-11.2376133429488,-7.04037602378352,19.8004918368191,16.7288299010966,12.2237999425051,17.8340713224711,5.95207168700148,-4.2108636116998,-18.6986228261738,23.6811677624458,23.522642855148,16.2885209967899,14.641510964275,12.9591483806615,-22.2779926632452,6.43810831133375,32.199344970082,30.019073308377,22.9849965416577
"231",2019-04-21,80.8624615616163,85.6190341919146,85.536567622182,86.6535593654027,79.7086462735951,70.4144935024656,68.025795161,78.6797038773153,84.9531846855254,80.8523014648509,66.575375878042,75.316332238724,68.3910645104923,77.9514277420885,75.451205987543,75.4224548820116,75.7075223254561,75.4560859105421,76.1113277639988,73.3477461510171,75.1691380349384,78.6927934122917,75.6227730890224,80.2292578297728,78.6341612559446,76.5416538965492,78.6496136109103,79.4930595546926,76.1462387172244,78.4195945654539,79.0647253907507,80.5156410262112,76.2501884738631,74.773008826263,78.4001305156296,84.5115115394737,78.9472900359707,77.8992102769071,77.6175214771148,73.5292891418823,72.6866269623006,74.1484451396862,79.1009659918869,79.3636701088113,77.8090086544622,78.236940199389,79.1309047830709,73.5180490288205,79.3908203751824,83.4506853673075,83.1533151588506,80.1755913418928,80.818351721272,80.6009657675366,75.7309922395837,77.6660960096002,83.1225276491303,82.6131949831149,81.4993367188775,82.860147684753,80.2334763868547,78.1175752156518,76.1633735772388,84.5421350759192,84.6311957493884,83.0184382247881,82.8626322116104,82.3929626730289,75.2877185707895,81.9165955779091,86.7829731518747,86.4646656583757,84.9633862279532,84.4606624264606
"232",2019-04-22,50.5445735654267,49.9228863627967,47.0225847682321,29.3467368210756,-2.44932130674308,-10.9069231188363,22.2856895187461,45.8491121195572,20.2331119828788,-20.7602152172296,10.0572856999487,-14.5447111249779,19.9660096808145,6.35749526126041,7.43760405166305,7.88933449350281,7.20250293664188,8.9073359695134,-1.07277890855903,5.67628703065833,14.9440948281585,3.92387473309673,21.5494171443085,15.4628736386352,6.38964864495146,15.2692406279877,18.4798337418121,0.351694735934591,10.9926494771444,13.0665413934204,19.3231837853991,0.820538154451441,-4.76975033805811,10.1433118574956,32.2893194305063,9.13233346478605,3.9602141593872,3.01470313661665,-15.6810650363411,-18.7082449460136,-12.5436624608419,4.3886502213278,6.78862289833174,-0.914875482237923,1.31463025218842,4.55891037720506,-20.4455112269163,6.10765765436655,20.7684150581915,20.3682961997909,5.65610103439025,8.97643629257659,7.15746886983749,-15.5121738126314,-6.48028580820454,15.4408068768294,13.9944584961722,7.86259595707246,14.884220437552,1.00067070708892,-8.99492449980797,-18.9280909577665,18.9527978256864,20.4423723874429,11.4963062638396,10.9400971366487,7.71665333738111,-28.8127244581406,5.581967387804,27.4800684326767,26.6760543041522,17.9896045493857,15.4904682611406,6.42442814130954
"233",2019-04-23,1.90577195595891,-3.74636352735428,-38.8468630362534,-105.388568943844,-113.924435140996,-55.3100165037034,-10.9363507661644,-55.0081896296121,-144.704894220936,-79.0820600966153,-132.661470877776,-56.407816167969,-89.6067238220604,-92.1255511204879,-85.2160315159501,-90.5185574821737,-83.7603207435047,-108.001218571144,-86.7613973661798,-74.4887486474059,-102.045072447253,-59.8258688019634,-75.8452930237799,-91.3262048938738,-76.6668299638063,-63.5360592136476,-107.11670061717,-89.6447837828022,-79.4403477856715,-70.0255791061572,-105.378309102767,-121.325814667879,-82.6337867746097,-42.5885412319198,-96.1582817436854,-100.847565470483,-107.087390624919,-142.704232303805,-154.073453874962,-131.757610863039,-103.99482069359,-103.86770882716,-113.822214159997,-113.492574230109,-102.876948985432,-161.186828164273,-95.8959148566193,-71.2735423867932,-76.4606077431423,-102.532022200066,-99.5106487311717,-99.9523592901525,-153.787749007111,-125.08505437275,-85.1974538525806,-93.0947393283748,-100.400174451578,-89.0186129630628,-116.020047893176,-142.622691695306,-154.70891337221,-79.8433788427432,-80.9706208621876,-95.0319507449359,-100.382113396671,-104.017483503039,-190.513388783025,-104.878736462699,-63.040709500792,-68.9874000359485,-83.1030249013506,-92.6480758716468,-109.598796755019,-124.924997758436
"234",2019-04-24,38.3317436075037,16.0137749386664,-21.8637914487415,-31.8361664802118,7.50752160517714,34.1603149932453,5.25271667679523,-44.5567186770682,-7.52046447417408,-37.0218879526606,4.32473244948532,-12.0799028990187,-13.1790530348127,-12.5116610790668,-11.7120371169634,-9.5110268445231,-21.5901566360379,-13.3953925265932,-2.37843838144125,-18.1398060740445,3.63194435271996,-2.34355427970213,-13.1742509749836,-2.50725782385948,1.44268055694791,-20.6210911218612,-10.0667018894937,-7.39231043825016,1.77748019841356,-20.5854217520308,-27.467283903219,-9.25052678272985,17.5748359107652,-13.0026845297517,-19.312711708487,-18.7455997585914,-41.444037031066,-45.2422649186102,-37.6079362970553,-17.0472990308764,-16.5729039191586,-26.07820810472,-21.510470979318,-17.3564758722215,-48.201313757649,-15.4521212940338,2.45621661018304,-0.153009651134849,-18.5353715102515,-12.7104210115918,-14.806888863125,-42.9349706364294,-31.6710373860183,-4.69149188379769,-8.78117282976133,-16.4178092149193,-5.99115483326361,-23.1126088007442,-35.6332975232252,-47.8954463191161,-0.910856262181528,-1.19485491219259,-12.4589832329974,-11.5298365469297,-15.4098624663576,-61.201143110728,-18.0795276528927,9.19567060805247,6.20671630294734,-4.79751095385782,-6.42994791125595,-17.6877833949731,-23.8815842027191,-9.08656051065481
"235",2019-04-25,-34.8067981701446,-98.8268377392744,-108.837513317508,-50.3674585642975,-7.2791285708754,-50.2033375330757,-136.623955649848,-73.7015041836503,-125.008529634457,-52.539510227944,-83.3934851944708,-85.6103816062156,-80.0497159496422,-84.0471578356298,-78.0651843913911,-100.963028812245,-81.9645492751898,-68.606135268945,-95.0029477826576,-55.2160816762552,-69.7064521745435,-85.2155759848066,-70.5222602701413,-59.1801741518613,-99.93868930822,-82.8561582451346,-74.0946880336369,-63.9297004550018,-98.6247663986848,-113.41940840573,-77.5956595019265,-37.5124828580518,-88.9518349906836,-94.6739162746456,-99.4678076791577,-134.494116760173,-144.758006693024,-125.144324924133,-96.5406620638821,-96.1863030332968,-107.047405241305,-105.436547755861,-95.822721703211,-151.364917275255,-90.120152818499,-64.853939436661,-69.6460639672144,-95.9234613292076,-91.7947836695845,-92.8113903338543,-144.005615888275,-118.235405585327,-78.0819231720137,-85.4565750888918,-93.6719017032881,-81.5311079967916,-108.101872218808,-133.04316007002,-146.716656167733,-72.7647177084707,-73.6423462986764,-88.2998883004392,-92.2565811883406,-96.3473714935108,-178.770537521471,-98.2562970013317,-56.4704869277293,-61.9860701145867,-76.6101228775894,-84.6556983221671,-101.521908055412,-115.62257141224,-84.3454177358235,-53.8908408187225
"236",2019-04-26,-48.7846539769221,-54.2660731244565,-12.4849371583296,19.587299660481,-14.0665147442856,-77.5322540382648,-27.7643543026191,-66.9550613903978,-11.7279249174686,-36.0322521441507,-37.9523639302515,-32.9866147161641,-36.9194500419866,-29.8681377140163,-47.854398706781,-32.1550140439931,-24.0077512449285,-43.7095182909249,-13.6762346905555,-25.184874741882,-33.9425551763943,-24.3989275695504,-14.6313240021518,-45.8108269506072,-33.6199860968653,-26.4258721456671,-19.9026064746336,-42.4268752953709,-54.378544283832,-26.8131102408129,0.561965888710654,-36.9085020996956,-40.1766503058146,-44.6642657389968,-66.7277817264275,-75.5526587613936,-59.4080632745731,-40.922485626626,-40.9501240078231,-47.8274815653395,-47.7350811075328,-38.0564104431257,-78.7691771434026,-33.4734571818478,-17.2046072110406,-20.8531683877067,-38.7041018984706,-36.7603462809896,-34.7856492724607,-72.0700454431308,-51.9180715525777,-25.5401563141157,-31.0008042783347,-35.9524225822533,-28.3488355395494,-44.2462163050473,-62.9518465165131,-70.2943240124687,-20.7634069511761,-21.6199571971741,-31.0653435293036,-34.7843794619226,-34.9494156436908,-93.2801579351307,-35.6894764780543,-8.45016319290213,-12.4978814515304,-21.8907851077591,-28.3626092277605,-37.3363993597048,-48.2354561720148,-25.1033667256003,-5.76160240943067,2.69930858104604
"237",2019-04-27,-6.80940092321244,24.1389222500379,45.9958781514488,22.0671485222126,-19.4857260739356,12.6066761329196,-10.9114529387888,23.5397468298709,9.32209642739047,8.42722962152878,10.4106800911737,8.91668045122768,12.1976560159306,2.91637173476153,10.6092485141847,18.2959924619156,5.71172633535103,24.3074854157729,17.6885016300334,10.4929959074719,19.2647248210243,23.3614647077881,5.04469257399431,13.3480147515175,16.7940936311425,22.0758243438116,5.92692675053325,0.969589520886362,16.2001992698566,35.9945514964404,12.2448812862698,8.81386261674101,7.07345209898038,-8.84695947875777,-11.307388472236,-4.11757904276757,10.3439389889546,10.7018532775451,4.95193842837233,6.20123589941533,10.915970819868,-12.0325361409465,13.832472836722,26.298048442985,24.3219438401178,11.8520259894238,14.1760266014921,14.034959222804,-6.58393351361088,3.06221248170757,21.9717416405526,18.9186755963951,14.6025455369472,20.3885924259706,9.06782211222655,0.234427068926313,-7.40358595558958,25.8109945317823,25.5976483755668,18.6269135430209,17.3661709247086,15.9148863784163,-16.9616889411346,15.4137600837405,34.1479428189355,31.97616628733,25.2004926549432,22.2157274152581,15.419799887243,11.3368008340643,22.9171977269864,36.5250886102608,41.8476016093016,46.9571275987877
"238",2019-04-28,28.5069074804346,49.0365825535712,26.7897224073812,-12.7149214290249,17.784384697034,-4.54824941040958,28.5373418863141,14.6900947653107,13.7317673104046,15.9327046534299,14.2257065269148,17.5415669477556,8.64353572470358,16.5956050167107,23.2648650541436,11.3262355824435,29.0950292294255,22.6194663683331,16.0851346060183,24.1580435435194,28.6167268929956,10.9727291846241,18.6478767722055,22.1908235784003,26.8698703889538,11.9559266414707,7.13165829355736,22.080678681713,40.0935375682309,17.7538179442829,14.8747508842277,12.9403645921518,-1.69603261532824,-4.20199130190914,3.3550534684663,16.2298491467282,16.4515017579716,11.4220236532748,12.2742540465283,16.9115851594673,-4.70058449391569,20.1542817006276,31.2549322390854,29.3163310317755,17.9936016437233,19.8706749601755,19.9584649147896,0.562637538830647,10.3285857343081,27.3446860786014,24.3998140953519,20.6890334552275,25.7987735836271,15.4791137643254,7.08379427666268,0.818057140366107,31.0383040938805,30.7465193800276,24.5564667125729,23.1141230876721,21.9777485696665,-8.74450242893425,22.0230106803178,38.8930448543425,36.7924493819224,30.7702311024759,27.7507400778336,21.6532501477044,17.7075502992223,29.0622921238254,41.2001369763886,46.0578314826887,50.9911973626383,41.3523417702525
"239",2019-04-29,28.8837621422587,1.09437028217992,-56.7141573332736,-11.8050846697133,-42.6971931506784,8.26458182080207,-20.4919025878513,-21.5580201715288,-15.2504212392318,-20.4221715479306,-13.2308603082979,-25.9100609680384,-8.11085478970127,-9.43976443800229,-26.1683282417242,1.84450573108132,-9.69921285577384,-16.356625461272,-5.54876714520553,6.56721198096611,-28.211338542702,-16.8817165054103,-8.76551896671103,-4.68648547897389,-23.2749480224374,-30.5070021689682,-2.98417583784526,12.8836773401651,-19.320735415257,-20.1548483502181,-25.8443166401171,-43.7808999066496,-47.8647411625291,-28.9813661599119,-23.0092140334323,-22.3943326114632,-26.2499293726631,-28.0460891128217,-18.620608208944,-50.0238135960161,-7.60239566676455,-1.93242969842638,-4.55967646299843,-18.0254361717052,-18.1009032161758,-15.3871822417171,-43.8742845606818,-22.0244373012692,-8.78291730866069,-12.9251031163569,-15.2613240067743,-10.4320931322242,-23.035003753705,-35.7524053734484,-36.2849476081437,-4.26144432172538,-4.45559898104395,-10.7120435362776,-15.5455644051448,-14.684733268705,-60.430103245326,-8.19426207550038,6.71132306373054,3.73208512587505,-2.58602806692929,-9.63837625033245,-16.2868486307846,-22.5916891624507,0.611209965021943,9.35641163098055,17.041003225742,26.6682732867599,10.1325634448386,-3.82894316342686
"240",2019-04-30,-38.1030091745999,-117.963701938996,-55.5542034663058,-98.4586860506843,-27.5599152466627,-65.7988019931038,-72.5626082721117,-62.1234683021031,-69.0885696469661,-59.0438410403678,-76.7856328288406,-51.7673427842046,-52.0304314367535,-80.8195063454296,-39.3958457407796,-55.504570984983,-64.9966088992094,-49.6137644526331,-32.4159161838929,-79.8099270777033,-69.1115864945168,-55.9402784852171,-49.8173532468196,-76.4780032335073,-86.7600800813225,-47.3476559778804,-23.3441673610385,-74.2908373970774,-73.9162733917338,-81.8180348184671,-107.801559691689,-113.622364280252,-86.3080235037264,-75.8282196445503,-80.4894393486893,-84.485363967711,-86.7675936356935,-73.0770977657882,-118.813515272367,-56.9128023757677,-47.0940696123761,-55.6634208765877,-74.1158229464356,-73.9082865148674,-69.9686707080461,-111.850245426509,-79.6449875398298,-58.4803205500657,-69.7245584939942,-71.6635470498022,-64.170156865098,-82.9666131229453,-101.801867146258,-102.557362839255,-53.3452149559266,-58.4958034863148,-66.4643339147284,-73.4139536683023,-72.179175258858,-140.76611324666,-62.3439931517366,-38.5183398151235,-47.4685674930529,-55.7207180240333,-66.1212570347481,-76.2533855711359,-85.7386908859991,-50.5571033627874,-35.8774181603716,-28.2960365685663,-12.3781675028146,-37.4664823915891,-58.8755812128828,-79.8027651344762
"241",2019-05-01,-63.9447403968891,-16.0549908796845,-47.960898953457,6.4096384190763,-24.9176566538514,-31.4327574649337,-18.9271888498208,-26.1512685840792,-17.6963473821704,-30.7337973069169,-10.4483652734267,-13.6153543455765,-36.6048947832687,-1.4259670812263,-15.0759556213664,-21.1114507993726,-9.74292155239321,4.41599787434995,-33.2859043688544,-26.7238633646223,-12.5438299634726,-9.96832493316255,-28.4886683928974,-35.8792301476552,-5.49996392192113,9.31128784623282,-29.545895092725,-24.4995164964346,-32.3751629493643,-50.06765934311,-54.1628754966672,-32.31366432757,-28.2292950009778,-33.065341943513,-30.9946081497141,-34.8761406180419,-23.9772414390381,-56.6286796874369,-10.5339209911043,-6.40398624588402,-13.8318483009832,-22.6291735590249,-24.5712843524363,-20.7633915702655,-50.4146626984481,-25.5209912447338,-13.7109098535996,-23.1079115229176,-19.9216795735625,-16.642263308776,-28.9443541865291,-42.1184432748584,-40.3826218466146,-9.13425323204428,-14.0310446109482,-15.3466209774923,-22.2108665626866,-20.3580559891552,-68.1840019213354,-11.6003606198214,2.21726305384115,-5.2370960160877,-7.02719308227801,-16.1221454902677,-22.2069957922559,-28.693247289529,-2.65844541668926,4.85931887503751,9.1872781385956,23.3885392798246,4.68731123391016,-9.26468329410897,-23.5702155992762,8.88037239701655
"242",2019-05-02,27.519819607788,7.3720094109464,40.4601649299548,22.4309742002451,18.3244176801511,24.7458908001579,24.0950901221428,27.4906246155467,19.2655496850619,30.6875054004778,30.405123107119,16.2604512367188,36.6897602080629,31.6971898436526,26.39757545024,33.1466353499564,40.8284176682061,19.4621184342122,23.3700583348697,30.7017564872551,35.6131280028059,22.9722029254844,18.3463571709971,35.5747638987067,45.9438702117369,22.724916739291,24.3787352970533,23.5439318583,11.2546731485543,8.61434590526717,20.2952617442526,24.6028892666723,21.7009459837254,21.5116088999284,23.1548756023534,27.6770573023143,8.41059355343325,34.3173367121222,38.283529287113,33.9259262823594,27.5194394778757,29.9876162054556,30.50634461091,13.2359398330474,26.4221194710768,34.9389520739341,29.5097590848756,30.0800386650162,35.3321241414167,26.8039034350217,19.1321550782224,18.8254298334412,38.4035425250553,35.5916951612915,33.6586830021796,33.1628047895814,32.6036325092557,5.59698923724983,36.3427341055299,45.5581870643328,41.3641322216591,39.2775783644783,37.3531585331436,32.4954372676916,28.7421593369302,42.2365928325263,47.7468614251462,50.0866258372781,57.1229966127065,49.2763397923239,40.4622241236824,32.5058025222623,49.4238472536521,63.6721654952557
"243",2019-05-03,-26.7474837563104,18.0780772404452,-5.69276221645489,-10.9937003990508,-2.49811319773384,-2.62227861861005,-0.926849075359571,-11.4519862092593,3.78653495235276,4.33215344044626,-14.8070409927884,13.0055740924683,6.83727717822467,-3.35618912701118,6.89264145369774,17.1353451999462,-11.6916600122783,-5.99081184999241,3.93360111057818,11.4001994413648,-9.12485037108778,-14.7276551484383,8.97850222729986,24.3694412734988,-7.83035172623688,-5.76087545512558,-6.14002699607024,-26.8391997335164,-29.5395528688339,-13.6066922348981,-6.42382900263466,-10.2274781861675,-10.7435252130968,-7.62554608554997,-4.28357353535558,-30.9789274970562,5.54991659767934,12.114530798095,6.15821577745221,-3.17305178499651,1.07507462746141,-1.09200009514177,-25.1779597039347,-6.74085604514497,6.53072729364478,-1.00107220559007,-0.410176262485849,7.81690636794988,-7.42153912272015,-17.7052103454502,-18.8051377020066,10.7238688496151,6.89549942596637,3.88471563145984,3.8802315547896,0.213507995409548,-38.6236979253676,6.00710582908178,20.3943264939321,14.4886074506849,11.2457280480282,9.10803444135345,-0.832424623457329,-5.56406579386155,13.9538072010084,22.9175269284349,26.5639400296151,36.7738955163941,25.7547427032117,10.2795371728372,-0.874572032139636,23.9924972864505,45.9352019238629,12.3515531103122
"244",2019-05-04,35.2425611712373,15.8533702003285,11.4528806557595,18.4304106213735,18.3050263295402,19.1297256609053,12.6359785227802,24.4369405806422,24.3268822379264,9.00264248075764,31.2159121657725,26.3148439952287,17.71837876697,27.4874862185179,35.3412724049526,12.2230420677706,16.5334184958481,24.5338459500206,30.3766799186619,13.6874069374564,11.226933259403,29.4355506617311,40.9470987329861,15.6335877993624,17.45516677644,17.1322915259796,0.324563332608123,0.413687805828154,12.4955690234722,17.4405175975235,14.3154380043702,14.1248809852133,16.5155376607194,18.5793229710113,-0.0421086811797012,27.7209182832542,32.2624775986274,27.5241835254565,20.5123906287553,23.7604773365779,21.5812809045223,5.00660122884629,18.8431629580648,28.4243589950777,22.4990555447607,23.1409452731002,29.4154148249356,17.2098868036849,11.2546929366771,10.2542680314933,32.0771508508237,29.0200259288232,26.9039489325539,26.8767552311643,23.5912646362966,-3.84159237544072,29.4563778897317,39.8260244610494,35.2300903558132,32.9382508695639,31.3006885076381,23.2893579696704,21.4340947719276,35.8379040010528,42.1098766866758,44.7359344804261,52.5357977158413,44.2455216704149,32.184172859328,25.4094402942025,43.6897445113017,59.6589153584122,34.4667300760869,37.1871320171133
